convex/lib/outreachModes.ts	8	literal_default	  const normalized = (reason || "").trim();
convex/lib/personaPacks.ts	398	literal_default	        "Use playful punctuation clusters lightly (e.g., '...','??','😂') without overdoing it.",
convex/lib/personaPacks.ts	796	literal_default	  const id = (packId || "").trim();
convex/lib/personaPacks.ts	899	literal_default	  const hasInbound = Boolean((inboundText || "").trim());
convex/lib/personaPacks.ts	901	literal_default	  const preferredScenario = (options?.preferredScenario || "").trim().toLowerCase();
convex/lib/personaPacks.ts	906	literal_default	      const lexical = hasInbound ? computeFewShotRelevanceScore(example, inboundText || "") : 0;
convex/lib/personaPacks.ts	910	literal_default	        preferredScenario && (example.scenario || "").toLowerCase() === preferredScenario
convex/lib/threadEligibility.ts	44	literal_default	  const provider = args.provider || "whatsapp";
convex/lib/threadEligibility.ts	55	literal_default	  const provider = args.provider || "whatsapp";
convex/lib/threadEligibility.ts	76	literal_default	  const provider = args.provider || "whatsapp";
convex/lib/threadEligibility.ts	115	literal_default	  if (args.explicitIgnoreEnabled || (args.thread.isIgnored && threadKind !== "group")) {
convex/lib/threadEligibility.ts	139	literal_default	  if ((args.thread.ghostedUntil || 0) > nowMs) {
convex/media.ts	27	fallback_keyword	function clampInt(value: number | undefined, fallback: number, min: number, max: number) {
convex/media.ts	29	fallback_keyword	    return fallback;
convex/media.ts	84	fallback_keyword	function normalizeLabel(value: string, fallback: string) {
convex/media.ts	86	fallback_keyword	  return normalized || fallback;
convex/media.ts	90	literal_default	  const left = primary?.trim() || "";
convex/media.ts	91	literal_default	  const right = secondary?.trim() || "";
convex/media.ts	108	literal_default	  const normalized = value?.trim().toLowerCase() || "";
convex/media.ts	120	literal_default	  const tagsScore = Math.min(20, asset.tags?.length || 0) * 12;
convex/media.ts	121	literal_default	  const contextTagScore = Math.min(20, asset.contextTags?.length || 0) * 10;
convex/media.ts	122	literal_default	  const contextTriggerScore = Math.min(20, asset.contextTriggers?.length || 0) * 10;
convex/media.ts	123	literal_default	  const contextAvoidScore = Math.min(20, asset.contextAvoid?.length || 0) * 4;
convex/media.ts	130	literal_default	  const labelScore = Math.min(100, asset.label?.trim().length || 0);
